probe,t,classifier,sid,label,cpop
DDPM_Church,1,resnet50,149,1,-0.02101726084947586
DDPM_Church,1,vit_b_16,150,0,-0.09633630514144897
DDPM_Church,1,vit_b_16,150,1,-0.06449802219867706
DDPM_Church,1,vit_b_16,151,0,-0.02342512458562851
DDPM_Church,1,vit_b_16,151,1,-0.06896525621414185
DDPM_Church,1,vit_b_16,152,0,-0.04118736833333969
DDPM_Church,1,vit_b_16,152,1,-0.025437019765377045
DDPM_Church,1,vit_b_16,153,0,-0.08119411021471024
DDPM_Church,1,vit_b_16,153,1,-0.02925761044025421
DDPM_Church,1,vit_b_16,154,0,-0.009504467248916626
DDPM_Church,1,vit_b_16,154,1,-0.006992243230342865
DDPM_Church,1,vit_b_16,155,0,-0.04978111386299133
DDPM_Church,1,vit_b_16,155,1,-0.08371417224407196
DDPM_Church,1,vit_b_16,156,0,-0.014032118022441864
DDPM_Church,1,vit_b_16,156,1,-0.010426819324493408
DDPM_Church,1,vit_b_16,157,0,-0.03561778366565704
DDPM_Church,1,vit_b_16,157,1,-0.028809256851673126
DDPM_Church,1,vit_b_16,158,0,-0.023532547056674957
DDPM_Church,1,vit_b_16,158,1,-0.02183263748884201
DDPM_Church,1,vit_b_16,159,0,-0.03442201763391495
DDPM_Church,1,vit_b_16,159,1,-0.030434295535087585
DDPM_Church,1,vit_b_16,160,0,-0.014051839709281921
DDPM_Church,1,vit_b_16,160,1,-0.011723831295967102
DDPM_Church,1,vit_b_16,161,0,-0.03810182213783264
DDPM_Church,1,vit_b_16,161,1,-0.031857311725616455
DDPM_Church,1,vit_b_16,162,0,-0.027849368751049042
DDPM_Church,1,vit_b_16,162,1,-0.17436707019805908
DDPM_Church,1,vit_b_16,163,0,-0.06287380307912827
DDPM_Church,1,vit_b_16,163,1,-0.01725410670042038
DDPM_Church,1,vit_b_16,164,0,-0.06737080216407776
DDPM_Church,1,vit_b_16,164,1,-0.01602109521627426
DDPM_Church,1,vit_b_16,165,0,-0.028102777898311615
DDPM_Church,1,vit_b_16,165,1,-0.010084286332130432
DDPM_Church,1,vit_b_16,166,0,-0.023445039987564087
DDPM_Church,1,vit_b_16,166,1,-0.010454341769218445
DDPM_Church,1,vit_b_16,167,0,-0.032609738409519196
DDPM_Church,1,vit_b_16,167,1,-0.02067483961582184
DDPM_Church,1,vit_b_16,168,0,-0.09362392872571945
DDPM_Church,1,vit_b_16,168,1,-0.07797645777463913
DDPM_Church,1,vit_b_16,169,0,-0.03784604370594025
DDPM_Church,1,vit_b_16,169,1,-0.017549723386764526
DDPM_Church,1,vit_b_16,170,0,-0.0052008479833602905
DDPM_Church,1,vit_b_16,170,1,-0.004839576780796051
DDPM_Church,1,vit_b_16,171,0,-0.03223932534456253
DDPM_Church,1,vit_b_16,171,1,-0.01643344759941101
DDPM_Church,1,vit_b_16,172,0,-0.08272167295217514
DDPM_Church,1,vit_b_16,172,1,-0.025397054851055145
DDPM_Church,1,vit_b_16,173,0,-0.011746414005756378
DDPM_Church,1,vit_b_16,173,1,-0.06300109624862671
DDPM_Church,1,vit_b_16,174,0,-0.010087035596370697
DDPM_Church,1,vit_b_16,174,1,-0.006507277488708496
DDPM_Church,1,vit_b_16,175,0,-0.024739541113376617
DDPM_Church,1,vit_b_16,175,1,-0.019342519342899323
DDPM_Church,1,vit_b_16,176,0,-0.04916268587112427
DDPM_Church,1,vit_b_16,176,1,-0.07001800090074539
DDPM_Church,1,vit_b_16,177,0,-0.01840987056493759
DDPM_Church,1,vit_b_16,177,1,-0.010373927652835846
DDPM_Church,1,vit_b_16,178,0,-0.009288579225540161
DDPM_Church,1,vit_b_16,178,1,-0.008063271641731262
DDPM_Church,1,vit_b_16,179,0,-0.02446272224187851
DDPM_Church,1,vit_b_16,179,1,-0.015908554196357727
DDPM_Church,1,vit_b_16,180,0,-0.04755229502916336
DDPM_Church,1,vit_b_16,180,1,-0.03165744990110397
DDPM_Church,1,vit_b_16,181,0,-0.02969846874475479
DDPM_Church,1,vit_b_16,181,1,-0.0389438197016716
DDPM_Church,1,vit_b_16,182,0,-0.06640063971281052
DDPM_Church,1,vit_b_16,182,1,-0.020806193351745605
DDPM_Church,1,vit_b_16,183,0,-0.043414339423179626
DDPM_Church,1,vit_b_16,183,1,-0.20546221733093262
DDPM_Church,1,vit_b_16,184,0,-0.035357020795345306
DDPM_Church,1,vit_b_16,184,1,-0.025281161069869995
DDPM_Church,1,vit_b_16,185,0,-0.04297441989183426
DDPM_Church,1,vit_b_16,185,1,-0.07085254043340683
DDPM_Church,1,vit_b_16,186,0,-0.06212153285741806
DDPM_Church,1,vit_b_16,186,1,-0.02551620453596115
DDPM_Church,1,vit_b_16,187,0,-0.016198433935642242
DDPM_Church,1,vit_b_16,187,1,-0.009811006486415863
DDPM_Church,1,vit_b_16,188,0,-0.06313169002532959
DDPM_Church,1,vit_b_16,188,1,-0.08683054894208908
DDPM_Church,1,vit_b_16,189,0,-0.023005224764347076
DDPM_Church,1,vit_b_16,189,1,-0.01636737585067749
DDPM_Church,1,vit_b_16,190,0,-0.0499364510178566
DDPM_Church,1,vit_b_16,190,1,-0.060615330934524536
DDPM_Church,1,vit_b_16,191,0,-0.07186025381088257
DDPM_Church,1,vit_b_16,191,1,-0.023347020149230957
DDPM_Church,1,vit_b_16,192,0,-0.012550204992294312
DDPM_Church,1,vit_b_16,192,1,-0.04359375685453415
DDPM_Church,1,vit_b_16,193,0,-0.02007094770669937
DDPM_Church,1,vit_b_16,193,1,-0.013424009084701538
DDPM_Church,1,vit_b_16,194,0,-0.06113368272781372
DDPM_Church,1,vit_b_16,194,1,-0.05660834163427353
DDPM_Church,1,vit_b_16,195,0,-0.032208383083343506
DDPM_Church,1,vit_b_16,195,1,-0.029466331005096436
DDPM_Church,1,vit_b_16,196,0,-0.03977285325527191
DDPM_Church,1,vit_b_16,196,1,-0.03517160564661026
DDPM_Church,1,vit_b_16,197,0,-0.06557521969079971
DDPM_Church,1,vit_b_16,197,1,-0.012949332594871521
DDPM_Church,1,vit_b_16,198,0,-0.027101196348667145
DDPM_Church,1,vit_b_16,198,1,-0.01627735048532486
DDPM_Church,1,vit_b_16,199,0,-0.04870083928108215
DDPM_Church,1,vit_b_16,199,1,-0.04106912761926651
DDPM_Church,1,vit_b_16,200,0,-0.02621060609817505
DDPM_Church,1,vit_b_16,200,1,-0.027567125856876373
DDPM_Church,1,vit_b_16,201,0,-0.047103866934776306
DDPM_Church,1,vit_b_16,201,1,-0.04571562260389328
DDPM_Church,1,vit_b_16,202,0,-0.051058463752269745
DDPM_Church,1,vit_b_16,202,1,-0.024962522089481354
DDPM_Church,1,vit_b_16,203,0,-0.08925969153642654
DDPM_Church,1,vit_b_16,203,1,-0.016859307885169983
DDPM_Church,1,vit_b_16,204,0,-0.08962070941925049
DDPM_Church,1,vit_b_16,204,1,-0.027971558272838593
DDPM_Church,1,vit_b_16,205,0,-0.023017264902591705
DDPM_Church,1,vit_b_16,205,1,-0.011770203709602356
DDPM_Church,1,vit_b_16,206,0,-0.035930193960666656
DDPM_Church,1,vit_b_16,206,1,-0.04429211467504501
DDPM_Church,1,vit_b_16,207,0,-0.01864982396364212
DDPM_Church,1,vit_b_16,207,1,-0.036308832466602325
DDPM_Church,1,vit_b_16,208,0,-0.020034916698932648
DDPM_Church,1,vit_b_16,208,1,-0.010861873626708984
DDPM_Church,1,vit_b_16,209,0,-0.09316328167915344
DDPM_Church,1,vit_b_16,209,1,-0.11292124539613724
DDPM_Church,1,vit_b_16,210,0,-0.027427226305007935
DDPM_Church,1,vit_b_16,210,1,-0.02938687801361084
DDPM_Church,1,vit_b_16,211,0,-0.06746678799390793
DDPM_Church,1,vit_b_16,211,1,-0.049175925552845
DDPM_Church,1,vit_b_16,212,0,-0.07498271018266678
DDPM_Church,1,vit_b_16,212,1,-0.029978007078170776
DDPM_Church,1,vit_b_16,213,0,-0.04648060351610184
DDPM_Church,1,vit_b_16,213,1,-0.03484898805618286
DDPM_Church,1,vit_b_16,214,0,-0.05280810594558716
DDPM_Church,1,vit_b_16,214,1,-0.024484798312187195
DDPM_Church,1,vit_b_16,215,0,-0.0042989179491996765
DDPM_Church,1,vit_b_16,215,1,-0.003974579274654388
DDPM_Church,1,vit_b_16,216,0,-0.013691551983356476
DDPM_Church,1,vit_b_16,216,1,-0.004937700927257538
DDPM_Church,1,vit_b_16,217,0,-0.011353366076946259
DDPM_Church,1,vit_b_16,217,1,-0.0330539271235466
DDPM_Church,1,vit_b_16,218,0,-0.02017047256231308
DDPM_Church,1,vit_b_16,218,1,-0.045589596033096313
DDPM_Church,1,vit_b_16,219,0,-0.03461170941591263
DDPM_Church,1,vit_b_16,219,1,-0.020988665521144867
DDPM_Church,1,vit_b_16,220,0,-0.03538019210100174
DDPM_Church,1,vit_b_16,220,1,-0.02888692170381546
DDPM_Church,1,vit_b_16,221,0,-0.06674163043498993
DDPM_Church,1,vit_b_16,221,1,-0.04484454542398453
DDPM_Church,1,vit_b_16,222,0,-0.04875814914703369
DDPM_Church,1,vit_b_16,222,1,-0.04808446019887924
DDPM_Church,1,vit_b_16,223,0,-0.01270584762096405
DDPM_Church,1,vit_b_16,223,1,-0.008686758577823639
DDPM_Church,1,vit_b_16,224,0,-0.017053157091140747
DDPM_Church,1,vit_b_16,224,1,-0.07792448997497559
DDPM_Church,1,vit_b_16,225,0,-0.04714950919151306
DDPM_Church,1,vit_b_16,225,1,-0.01763751357793808
DDPM_Church,1,vit_b_16,226,0,-0.006135232746601105
DDPM_Church,1,vit_b_16,226,1,-0.0036534741520881653
DDPM_Church,1,vit_b_16,227,0,-0.07796011865139008
DDPM_Church,1,vit_b_16,227,1,-0.03513836860656738
DDPM_Church,1,vit_b_16,228,0,-0.08621074259281158
DDPM_Church,1,vit_b_16,228,1,-0.09507200866937637
DDPM_Church,1,vit_b_16,229,0,-0.022756367921829224
DDPM_Church,1,vit_b_16,229,1,-0.0377780944108963
DDPM_Church,1,vit_b_16,230,0,-0.022996671497821808
DDPM_Church,1,vit_b_16,230,1,-0.023935481905937195
DDPM_Church,1,vit_b_16,231,0,-0.08200161159038544
DDPM_Church,1,vit_b_16,231,1,-0.027524568140506744
DDPM_Church,1,vit_b_16,232,0,-0.02944173663854599
DDPM_Church,1,vit_b_16,232,1,-0.030304573476314545
DDPM_Church,1,vit_b_16,233,0,-0.029489390552043915
DDPM_Church,1,vit_b_16,233,1,-0.01297762244939804
DDPM_Church,1,vit_b_16,234,0,-0.10382372885942459
DDPM_Church,1,vit_b_16,234,1,-0.04853761941194534
DDPM_Church,1,vit_b_16,235,0,-0.016383379697799683
DDPM_Church,1,vit_b_16,235,1,-0.012785881757736206
DDPM_Church,1,vit_b_16,236,0,-0.254039466381073
DDPM_Church,1,vit_b_16,236,1,-0.04762670397758484
DDPM_Church,1,vit_b_16,237,0,-0.026792682707309723
DDPM_Church,1,vit_b_16,237,1,-0.044771142303943634
DDPM_Church,1,vit_b_16,238,0,-0.10688137263059616
DDPM_Church,1,vit_b_16,238,1,-0.040169768035411835
DDPM_Church,1,vit_b_16,239,0,-0.03360104560852051
DDPM_Church,1,vit_b_16,239,1,-0.03822159022092819
DDPM_Church,1,vit_b_16,240,0,-0.07445000112056732
DDPM_Church,1,vit_b_16,240,1,-0.08024784922599792
DDPM_Church,1,vit_b_16,241,0,-0.022144712507724762
DDPM_Church,1,vit_b_16,241,1,-0.06121906638145447
DDPM_Church,1,vit_b_16,242,0,-0.03063517063856125
DDPM_Church,1,vit_b_16,242,1,-0.04023168236017227
DDPM_Church,1,vit_b_16,243,0,-0.0544482097029686
DDPM_Church,1,vit_b_16,243,1,-0.10361127555370331
DDPM_Church,1,vit_b_16,244,0,-0.06758495420217514
DDPM_Church,1,vit_b_16,244,1,-0.04426984488964081
DDPM_Church,1,vit_b_16,245,0,-0.025309808552265167
DDPM_Church,1,vit_b_16,245,1,-0.041066400706768036
DDPM_Church,1,vit_b_16,246,0,-0.06005015969276428
DDPM_Church,1,vit_b_16,246,1,-0.03956126421689987
DDPM_Church,1,vit_b_16,247,0,-0.03512535244226456
DDPM_Church,1,vit_b_16,247,1,-0.03955085575580597
DDPM_Church,1,vit_b_16,248,0,-0.10692799836397171
DDPM_Church,1,vit_b_16,248,1,-0.0803147628903389
DDPM_Church,1,vit_b_16,249,0,-0.010012656450271606
DDPM_Church,1,vit_b_16,249,1,-0.011741183698177338
DDPM_Church,1,vit_b_16,250,0,-0.11907855421304703
DDPM_Church,1,vit_b_16,250,1,-0.03678765892982483
DDPM_Church,1,vit_b_16,251,0,-0.05637113004922867
DDPM_Church,1,vit_b_16,251,1,-0.02902645617723465
DDPM_Church,1,vit_b_16,252,0,-0.028000280261039734
DDPM_Church,1,vit_b_16,252,1,-0.12069856375455856
DDPM_Church,1,vit_b_16,253,0,-0.04828454554080963
DDPM_Church,1,vit_b_16,253,1,-0.02587077021598816
DDPM_Church,1,vit_b_16,254,0,-0.055357396602630615
DDPM_Church,1,vit_b_16,254,1,-0.04850034415721893
DDPM_Church,1,vit_b_16,255,0,-0.041995808482170105
DDPM_Church,1,vit_b_16,255,1,-0.026822715997695923
DDPM_Church,1,vit_b_16,256,0,-0.1515144407749176
DDPM_Church,1,vit_b_16,256,1,-0.029171623289585114
DDPM_Church,1,vit_b_16,257,0,-0.019988633692264557
DDPM_Church,1,vit_b_16,257,1,-0.02778865396976471
DDPM_Church,1,vit_b_16,258,0,-0.04056679457426071
DDPM_Church,1,vit_b_16,258,1,-0.03325597941875458
DDPM_Church,1,vit_b_16,259,0,-0.02923140674829483
DDPM_Church,1,vit_b_16,259,1,-0.025448784232139587
DDPM_Church,1,vit_b_16,260,0,-0.013998769223690033
DDPM_Church,1,vit_b_16,260,1,-0.013070456683635712
DDPM_Church,1,vit_b_16,261,0,-0.0480399951338768
DDPM_Church,1,vit_b_16,261,1,-0.04327717423439026
DDPM_Church,1,vit_b_16,262,0,-0.031725987792015076
DDPM_Church,1,vit_b_16,262,1,-0.04621761292219162
DDPM_Church,1,vit_b_16,263,0,-0.044002801179885864
DDPM_Church,1,vit_b_16,263,1,-0.10522341728210449
DDPM_Church,1,vit_b_16,264,0,-0.04304169863462448
DDPM_Church,1,vit_b_16,264,1,-0.044259943068027496
DDPM_Church,1,vit_b_16,265,0,-0.03499121963977814
DDPM_Church,1,vit_b_16,265,1,-0.019498854875564575
DDPM_Church,1,vit_b_16,266,0,-0.037421874701976776
DDPM_Church,1,vit_b_16,266,1,-0.033471934497356415
DDPM_Church,1,vit_b_16,267,0,-0.08081910014152527
DDPM_Church,1,vit_b_16,267,1,-0.052194125950336456
DDPM_Church,1,vit_b_16,268,0,-0.02486574649810791
DDPM_Church,1,vit_b_16,268,1,-0.01672349125146866
DDPM_Church,1,vit_b_16,269,0,-0.011046670377254486
DDPM_Church,1,vit_b_16,269,1,-0.03159964829683304
DDPM_Church,1,vit_b_16,270,0,-0.061159104108810425
DDPM_Church,1,vit_b_16,270,1,-0.06616769731044769
DDPM_Church,1,vit_b_16,271,0,-0.0748516246676445
DDPM_Church,1,vit_b_16,271,1,-0.03029213845729828
DDPM_Church,1,vit_b_16,272,0,-0.07407571375370026
DDPM_Church,1,vit_b_16,272,1,-0.025238119065761566
DDPM_Church,1,vit_b_16,273,0,-0.05313948541879654
DDPM_Church,1,vit_b_16,273,1,-0.023645952343940735
DDPM_Church,1,vit_b_16,274,0,-0.023847617208957672
DDPM_Church,1,vit_b_16,274,1,-0.01583307981491089
DDPM_Church,1,vit_b_16,275,0,-0.25061774253845215
DDPM_Church,1,vit_b_16,275,1,-0.06058485805988312
DDPM_Church,1,vit_b_16,276,0,-0.08572760224342346
DDPM_Church,1,vit_b_16,276,1,-0.06463183462619781
DDPM_Church,1,vit_b_16,277,0,-0.0869213193655014
DDPM_Church,1,vit_b_16,277,1,-0.030052781105041504
DDPM_Church,1,vit_b_16,278,0,-0.032756999135017395
DDPM_Church,1,vit_b_16,278,1,-0.022533699870109558
DDPM_Church,1,vit_b_16,279,0,-0.06478706747293472
DDPM_Church,1,vit_b_16,279,1,-0.06088007241487503
DDPM_Church,1,vit_b_16,280,0,-0.08414576947689056
DDPM_Church,1,vit_b_16,280,1,-0.05046448856592178
DDPM_Church,1,vit_b_16,281,0,-0.032460957765579224
DDPM_Church,1,vit_b_16,281,1,-0.03643631190061569
DDPM_Church,1,vit_b_16,282,0,-0.02080465853214264
DDPM_Church,1,vit_b_16,282,1,-0.013715997338294983
DDPM_Church,1,vit_b_16,283,0,-0.1636294722557068
DDPM_Church,1,vit_b_16,283,1,-0.06599628180265427
DDPM_Church,1,vit_b_16,284,0,-0.030038639903068542
DDPM_Church,1,vit_b_16,284,1,-0.026936151087284088
DDPM_Church,1,vit_b_16,285,0,-0.017956234514713287
DDPM_Church,1,vit_b_16,285,1,-0.013134971261024475
DDPM_Church,1,vit_b_16,286,0,-0.042791470885276794
DDPM_Church,1,vit_b_16,286,1,-0.028062887489795685
DDPM_Church,1,vit_b_16,287,0,-0.019786611199378967
DDPM_Church,1,vit_b_16,287,1,-0.013449892401695251
DDPM_Church,1,vit_b_16,288,0,-0.04570528864860535
DDPM_Church,1,vit_b_16,288,1,-0.044354960322380066
DDPM_Church,1,vit_b_16,289,0,-0.06297546625137329
DDPM_Church,1,vit_b_16,289,1,-0.02714255452156067
DDPM_Church,1,vit_b_16,290,0,-0.06031399220228195
DDPM_Church,1,vit_b_16,290,1,-0.08765260130167007
DDPM_Church,1,vit_b_16,291,0,-0.014482416212558746
DDPM_Church,1,vit_b_16,291,1,-0.01809871196746826
DDPM_Church,1,vit_b_16,292,0,-0.10816743969917297
DDPM_Church,1,vit_b_16,292,1,-0.028861388564109802
DDPM_Church,1,vit_b_16,293,0,-0.03828053176403046
DDPM_Church,1,vit_b_16,293,1,-0.05871807783842087
DDPM_Church,1,vit_b_16,294,0,-0.03163733333349228
DDPM_Church,1,vit_b_16,294,1,-0.042678773403167725
DDPM_Church,1,vit_b_16,295,0,-0.03914632648229599
DDPM_Church,1,vit_b_16,295,1,-0.04309175908565521
DDPM_Church,1,vit_b_16,296,0,-0.1008446142077446
DDPM_Church,1,vit_b_16,296,1,-0.04763928800821304
DDPM_Church,1,vit_b_16,297,0,-0.021337106823921204
DDPM_Church,1,vit_b_16,297,1,-0.01400919258594513
DDPM_Church,1,vit_b_16,298,0,-0.21073247492313385
DDPM_Church,1,vit_b_16,298,1,-0.035511307418346405
DDPM_Church,1,vit_b_16,299,0,-0.026334986090660095
DDPM_Church,1,vit_b_16,299,1,-0.04589012265205383
DDPM_Church,20,resnet50,0,0,-0.027442477643489838
DDPM_Church,20,resnet50,0,1,-0.011147953569889069
DDPM_Church,20,resnet50,1,0,-0.05344749242067337
DDPM_Church,20,resnet50,1,1,-0.03962633013725281
DDPM_Church,20,resnet50,2,0,-0.013494089245796204
DDPM_Church,20,resnet50,2,1,-0.008673995733261108
DDPM_Church,20,resnet50,3,0,-0.026350341737270355
DDPM_Church,20,resnet50,3,1,-0.014726638793945312
DDPM_Church,20,resnet50,4,0,-0.004874363541603088
DDPM_Church,20,resnet50,4,1,-0.004321455955505371
DDPM_Church,20,resnet50,5,0,-0.031185217201709747
DDPM_Church,20,resnet50,5,1,-0.03505839407444
DDPM_Church,20,resnet50,6,0,-0.016112573444843292
DDPM_Church,20,resnet50,6,1,-0.012508578598499298
DDPM_Church,20,resnet50,7,0,-0.014799103140830994
DDPM_Church,20,resnet50,7,1,-0.008740909397602081
DDPM_Church,20,resnet50,8,0,-0.010735735297203064
DDPM_Church,20,resnet50,8,1,-0.008668087422847748
DDPM_Church,20,resnet50,9,0,-0.010886594653129578
DDPM_Church,20,resnet50,9,1,-0.008448146283626556
DDPM_Church,20,resnet50,10,0,-0.0057550519704818726
DDPM_Church,20,resnet50,10,1,-0.0059880465269088745
DDPM_Church,20,resnet50,11,0,-0.03536064922809601
DDPM_Church,20,resnet50,11,1,-0.03341883420944214
DDPM_Church,20,resnet50,12,0,-0.01231614500284195
DDPM_Church,20,resnet50,12,1,-0.011412069201469421
DDPM_Church,20,resnet50,13,0,-0.02114110440015793
DDPM_Church,20,resnet50,13,1,-0.024477839469909668
DDPM_Church,20,resnet50,14,0,-0.02065744251012802
DDPM_Church,20,resnet50,14,1,-0.011848725378513336
DDPM_Church,20,resnet50,15,0,-0.021912887692451477
DDPM_Church,20,resnet50,15,1,-0.024264037609100342
DDPM_Church,20,resnet50,16,0,-0.007856741547584534
DDPM_Church,20,resnet50,16,1,-0.0285630002617836
DDPM_Church,20,resnet50,17,0,-0.02069724351167679
DDPM_Church,20,resnet50,17,1,-0.014656156301498413
DDPM_Church,20,resnet50,18,0,-0.0407969132065773
DDPM_Church,20,resnet50,18,1,-0.02000422030687332
DDPM_Church,20,resnet50,19,0,-0.023472145199775696
DDPM_Church,20,resnet50,19,1,-0.021074429154396057
DDPM_Church,20,resnet50,20,0,-0.009028792381286621
DDPM_Church,20,resnet50,20,1,-0.01583661139011383
DDPM_Church,20,resnet50,21,0,-0.00840546190738678
DDPM_Church,20,resnet50,21,1,-0.007004506886005402
DDPM_Church,20,resnet50,22,0,-0.024175308644771576
DDPM_Church,20,resnet50,22,1,-0.014060869812965393
DDPM_Church,20,resnet50,23,0,-0.011680588126182556
DDPM_Church,20,resnet50,23,1,-0.011096611618995667
DDPM_Church,20,resnet50,24,0,-0.049139656126499176
DDPM_Church,20,resnet50,24,1,-0.020685061812400818
DDPM_Church,20,resnet50,25,0,-0.015148110687732697
DDPM_Church,20,resnet50,25,1,-0.011109381914138794
DDPM_Church,20,resnet50,26,0,-0.011034674942493439
DDPM_Church,20,resnet50,26,1,-0.010859094560146332
DDPM_Church,20,resnet50,27,0,-0.011496782302856445
DDPM_Church,20,resnet50,27,1,-0.00818246603012085
DDPM_Church,20,resnet50,28,0,-0.005494363605976105
DDPM_Church,20,resnet50,28,1,-0.007053151726722717
DDPM_Church,20,resnet50,29,0,-0.018691301345825195
DDPM_Church,20,resnet50,29,1,-0.014876313507556915
DDPM_Church,20,resnet50,30,0,-0.007907681167125702
DDPM_Church,20,resnet50,30,1,-0.006653435528278351
DDPM_Church,20,resnet50,31,0,-0.015048690140247345
DDPM_Church,20,resnet50,31,1,-0.009553834795951843
DDPM_Church,20,resnet50,32,0,-0.011202611029148102
DDPM_Church,20,resnet50,32,1,-0.02182069420814514
DDPM_Church,20,resnet50,33,0,-0.0270354226231575
DDPM_Church,20,resnet50,33,1,-0.02619224041700363
DDPM_Church,20,resnet50,34,0,-0.02250570058822632
DDPM_Church,20,resnet50,34,1,-0.011077292263507843
DDPM_Church,20,resnet50,35,0,-0.005822226405143738
DDPM_Church,20,resnet50,35,1,-0.005546450614929199
DDPM_Church,20,resnet50,36,0,-0.030432112514972687
DDPM_Church,20,resnet50,36,1,-0.017230570316314697
DDPM_Church,20,resnet50,37,0,-0.0051802173256874084
DDPM_Church,20,resnet50,37,1,-0.004640743136405945
DDPM_Church,20,resnet50,38,0,-0.02248658984899521
DDPM_Church,20,resnet50,38,1,-0.01630556583404541
DDPM_Church,20,resnet50,39,0,-0.010932780802249908
DDPM_Church,20,resnet50,39,1,-0.008930809795856476
DDPM_Church,20,resnet50,40,0,-0.015153363347053528
DDPM_Church,20,resnet50,40,1,-0.013263337314128876
DDPM_Church,20,resnet50,41,0,-0.027423031628131866
DDPM_Church,20,resnet50,41,1,-0.016108326613903046
DDPM_Church,20,resnet50,42,0,-0.012714609503746033
DDPM_Church,20,resnet50,42,1,-0.017703533172607422
DDPM_Church,20,resnet50,43,0,-0.0186966210603714
DDPM_Church,20,resnet50,43,1,-0.009863391518592834
DDPM_Church,20,resnet50,44,0,-0.009281761944293976
DDPM_Church,20,resnet50,44,1,-0.007409706711769104
DDPM_Church,20,resnet50,45,0,-0.01587998867034912
DDPM_Church,20,resnet50,45,1,-0.012896120548248291
DDPM_Church,20,resnet50,46,0,-0.011372499167919159
DDPM_Church,20,resnet50,46,1,-0.00789313018321991
DDPM_Church,20,resnet50,47,0,-0.024141252040863037
DDPM_Church,20,resnet50,47,1,-0.009799301624298096
DDPM_Church,20,resnet50,48,0,-0.01120949536561966
DDPM_Church,20,resnet50,48,1,-0.008247658610343933
DDPM_Church,20,resnet50,49,0,-0.012417100369930267
DDPM_Church,20,resnet50,49,1,-0.006564371287822723
DDPM_Church,20,resnet50,50,0,-0.01828884333372116
DDPM_Church,20,resnet50,50,1,-0.014556176960468292
DDPM_Church,20,resnet50,51,0,-0.024498723447322845
DDPM_Church,20,resnet50,51,1,-0.01400083303451538
DDPM_Church,20,resnet50,52,0,-0.02843303233385086
DDPM_Church,20,resnet50,52,1,-0.014889948070049286
DDPM_Church,20,resnet50,53,0,-0.013165056705474854
DDPM_Church,20,resnet50,53,1,-0.011324748396873474
DDPM_Church,20,resnet50,54,0,-0.02917478233575821
DDPM_Church,20,resnet50,54,1,-0.015944987535476685
DDPM_Church,20,resnet50,55,0,-0.010215245187282562
DDPM_Church,20,resnet50,55,1,-0.009292446076869965
DDPM_Church,20,resnet50,56,0,-0.02361731231212616
DDPM_Church,20,resnet50,56,1,-0.009784020483493805
DDPM_Church,20,resnet50,57,0,-0.006001316010951996
DDPM_Church,20,resnet50,57,1,-0.004631370306015015
DDPM_Church,20,resnet50,58,0,-0.004618264734745026
DDPM_Church,20,resnet50,58,1,-0.0041360631585121155
DDPM_Church,20,resnet50,59,0,-0.03063097596168518
DDPM_Church,20,resnet50,59,1,-0.022363297641277313
DDPM_Church,20,resnet50,60,0,-0.024481341242790222
DDPM_Church,20,resnet50,60,1,-0.013326480984687805
DDPM_Church,20,resnet50,61,0,-0.03177238255739212
DDPM_Church,20,resnet50,61,1,-0.03437118977308273
DDPM_Church,20,resnet50,62,0,-0.04974622279405594
DDPM_Church,20,resnet50,62,1,-0.02074567973613739
DDPM_Church,20,resnet50,63,0,-0.0057639554142951965
DDPM_Church,20,resnet50,63,1,-0.006259903311729431
DDPM_Church,20,resnet50,64,0,-0.030849561095237732
DDPM_Church,20,resnet50,64,1,-0.016747362911701202
DDPM_Church,20,resnet50,65,0,-0.005190655589103699
DDPM_Church,20,resnet50,65,1,-0.003049001097679138
DDPM_Church,20,resnet50,66,0,-0.008138522505760193
DDPM_Church,20,resnet50,66,1,-0.017504200339317322
DDPM_Church,20,resnet50,67,0,-0.006708316504955292
DDPM_Church,20,resnet50,67,1,-0.018109507858753204
DDPM_Church,20,resnet50,68,0,-0.005135171115398407
DDPM_Church,20,resnet50,68,1,-0.004847399890422821
DDPM_Church,20,resnet50,69,0,-0.013050347566604614
DDPM_Church,20,resnet50,69,1,-0.010410323739051819
DDPM_Church,20,resnet50,70,0,-0.01753769814968109
DDPM_Church,20,resnet50,70,1,-0.01157127320766449
DDPM_Church,20,resnet50,71,0,-0.02147970348596573
DDPM_Church,20,resnet50,71,1,-0.015612833201885223
DDPM_Church,20,resnet50,72,0,-0.029489412903785706
DDPM_Church,20,resnet50,72,1,-0.017066605389118195
DDPM_Church,20,resnet50,73,0,-0.006831996142864227
DDPM_Church,20,resnet50,73,1,-0.006652764976024628
DDPM_Church,20,resnet50,74,0,-0.007510438561439514
DDPM_Church,20,resnet50,74,1,-0.007718361914157867
DDPM_Church,20,resnet50,75,0,-0.010070063173770905
DDPM_Church,20,resnet50,75,1,-0.0069557130336761475
DDPM_Church,20,resnet50,76,0,-0.0018950626254081726
DDPM_Church,20,resnet50,76,1,-0.0018213167786598206
DDPM_Church,20,resnet50,77,0,-0.013407699763774872
DDPM_Church,20,resnet50,77,1,-0.009792521595954895
DDPM_Church,20,resnet50,78,0,-0.028151042759418488
DDPM_Church,20,resnet50,78,1,-0.01606786996126175
DDPM_Church,20,resnet50,79,0,-0.012681163847446442
DDPM_Church,20,resnet50,79,1,-0.009007968008518219
